ID	Predicted_Category
2802	Politics
9851	Technology
10768	Business
5507	Film
9493	Film
12143	Football
14042	Football
2110	Film
7481	Politics
7196	Business
12992	Film
13410	Football
12371	Football
6000	Business
5118	Football
10615	Technology
2023	Film
14739	Politics
1465	Technology
7356	Politics
5547	Film
3736	Politics
6560	Film
10233	Football
12390	Football
738	Business
7540	Politics
8566	Business
2630	Politics
9741	Film
3255	Business
13541	Football
10865	Politics
8363	Business
7323	Business
12898	Film
96	Business
13974	Football
8069	Business
9111	Politics
11383	Technology
13147	Film
8539	Politics
9498	Film
3006	Politics
12741	Film
9773	Politics
1960	Film
11144	Politics
9090	Technology
515	Politics
2843	Politics
7634	Politics
1604	Film
2188	Film
1828	Business
826	Politics
3564	Politics
3381	Business
11574	Football
4087	Politics
1689	Politics
5822	Film
15049	Technology
4620	Football
12472	Football
8920	Technology
4941	Football
11608	Football
8267	Business
5529	Film
2176	Football
13314	Football
11330	Politics
10447	Football
12670	Film
13051	Film
9474	Film
12990	Film
1927	Film
10893	Film
9044	Politics
10627	Football
1615	Film
1440	Technology
8700	Business
12937	Film
3	Business
745	Business
5675	Film
6224	Business
8976	Technology
253	Business
5336	Technology
13129	Film
12011	Football
6446	Politics
2914	Politics
8449	Politics
3019	Film
10625	Football
10897	Technology
10558	Football
10001	Politics
5629	Film
3849	Football
10940	Film
5403	Technology
11895	Football
6171	Film
7718	Technology
3342	Business
14687	Business
10091	Politics
12268	Technology
8469	Business
6779	Business
10690	Football
3104	Business
9189	Politics
13924	Business
3859	Business
4630	Football
731	Technology
5995	Business
878	Politics
12683	Politics
11345	Technology
6426	Business
572	Politics
13276	Football
6025	Business
5559	Film
4281	Technology
15199	Football
9305	Politics
8855	Technology
3842	Football
1680	Politics
10200	Football
2854	Politics
5682	Film
5712	Film
6851	Business
12090	Football
5040	Football
770	Politics
14157	Business
15006	Football
14251	Politics
239	Football
8648	Politics
1886	Film
8967	Technology
1810	Film
9115	Business
1504	Film
14229	Politics
5215	Technology
14377	Politics
9209	Film
9606	Film
12981	Film
671	Business
8823	Business
2955	Politics
13565	Football
835	Business
5762	Film
12008	Football
11927	Football
2674	Business
1235	Politics
5400	Technology
5797	Film
13841	Technology
12267	Technology
163	Politics
159	Technology
1459	Technology
9909	Politics
15145	Film
11974	Football
14072	Technology
1187	Politics
638	Business
8503	Politics
14566	Politics
4892	Football
8553	Politics
10672	Football
7610	Politics
9256	Technology
10037	Politics
6199	Technology
11080	Business
5433	Business
5696	Film
6822	Politics
1036	Politics
3109	Business
1750	Business
10651	Football
13608	Football
12144	Film
14541	Business
5379	Technology
3998	Football
110	Technology
14098	Business
4876	Football
11081	Business
11719	Football
12031	Football
1672	Politics
8488	Politics
10055	Film
3602	Technology
6182	Technology
2821	Politics
15045	Football
8649	Business
1292	Technology
408	Film
2452	Politics
3214	Politics
7927	Business
6519	Film
3216	Business
11657	Football
1034	Business
12707	Film
7250	Football
7628	Politics
1685	Politics
12360	Football
1495	Business
335	Business
12908	Film
10348	Football
7246	Football
2253	Politics
12088	Film
9098	Politics
315	Business
6718	Business
7026	Technology
14563	Technology
6452	Business
5905	Technology
12836	Politics
13350	Football
4249	Technology
10442	Football
14092	Business
10675	Football
8501	Business
14073	Politics
3704	Technology
10879	Business
15059	Football
2988	Business
407	Film
11916	Football
5269	Technology
10778	Business
7859	Politics
12816	Film
11486	Politics
11604	Football
7375	Politics
13862	Technology
13987	Football
9889	Business
10816	Business
4468	Football
12647	Film
7685	Politics
1701	Business
7533	Politics
4264	Technology
11472	Politics
1813	Film
14546	Business
13642	Football
10750	Football
8161	Business
1938	Film
12613	Politics
10231	Business
14738	Politics
3902	Football
1486	Business
12619	Politics
5369	Technology
12430	Football
6260	Football
3634	Technology
9221	Film
15261	Football
8452	Business
2462	Politics
12081	Football
12527	Football
7607	Politics
5681	Film
15189	Technology
3424	Politics
3351	Business
1565	Film
6195	Technology
516	Politics
1790	Film
10000	Politics
4272	Technology
7017	Football
13501	Football
2258	Politics
12147	Film
13677	Football
10013	Film
1115	Business
4472	Football
1290	Politics
13904	Business
4706	Football
14644	Business
14943	Football
8004	Business
10257	Football
12034	Football
494	Politics
10249	Technology
2761	Politics
5104	Football
11512	Football
6539	Technology
4345	Technology
2293	Politics
82	Business
10240	Business
5516	Film
4942	Football
7379	Business
12103	Film
2254	Politics
15047	Film
6717	Politics
2175	Film
9993	Politics
1193	Technology
2143	Film
3116	Business
4909	Football
7378	Film
2987	Technology
1934	Film
2973	Technology
7986	Politics
10354	Football
1195	Business
13454	Football
4094	Technology
6133	Business
6744	Business
14984	Football
7178	Film
3892	Football
6740	Business
12383	Football
3172	Business
1343	Film
6620	Politics
15180	Film
5870	Film
14533	Business
3184	Business
6366	Film
6896	Technology
10693	Business
13732	Football
9452	Politics
5999	Business
5890	Film
12369	Football
672	Business
7959	Business
14784	Business
529	Politics
2285	Politics
6360	Technology
801	Politics
15285	Football
15091	Football
3148	Business
6212	Football
9913	Business
9151	Politics
11317	Politics
8824	Business
807	Politics
9520	Film
13820	Technology
13533	Film
8342	Business
4822	Football
5819	Film
9754	Film
13397	Politics
8772	Business
8525	Business
13891	Technology
868	Politics
12105	Film
5301	Technology
9874	Politics
5408	Technology
2757	Politics
4483	Football
13425	Politics
9842	Film
12481	Football
2412	Politics
4571	Football
12482	Football
9787	Film
10313	Football
8609	Politics
8058	Business
15296	Politics
10534	Football
13489	Football
7433	Business
13326	Football
1028	Business
9273	Politics
4147	Technology
158	Technology
773	Business
13329	Football
12614	Politics
4610	Football
6468	Business
4702	Football
11235	Politics
5741	Film
1234	Politics
8547	Politics
7665	Politics
12086	Film
10154	Film
9338	Film
1068	Business
10333	Football
3943	Football
260	Football
2374	Politics
6668	Politics
6702	Business
4434	Football
8765	Business
9559	Film
4969	Football
5097	Football
12075	Football
13450	Football
12407	Football
12632	Film
6585	Business
11445	Business
13003	Film
1212	Business
14195	Film
13923	Business
716	Technology
11066	Politics
10568	Football
6421	Business
5465	Business
7853	Politics
10584	Football
9738	Film
1946	Film
13068	Film
9717	Politics
2057	Politics
11888	Football
9349	Politics
9321	Film
5504	Film
5485	Film
9064	Film
8718	Politics
10640	Politics
11539	Football
7002	Technology
4003	Football
13201	Football
6082	Business
4856	Football
13550	Football
1945	Film
654	Business
5310	Technology
9521	Film
1647	Politics
5116	Football
1560	Film
13898	Business
10488	Football
9135	Business
11690	Football
9054	Film
13115	Film
7635	Politics
3201	Business
8898	Technology
1721	Business
4726	Football
4247	Technology
6531	Film
11626	Football
11686	Football
1894	Film
4917	Football
14778	Film
7080	Technology
11151	Politics
12443	Football
12703	Film
12888	Film
13261	Football
9672	Film
6650	Business
12319	Football
7891	Business
6513	Film
3097	Business
9084	Politics
8706	Business
6908	Business
13378	Football
7957	Politics
10927	Film
67	Technology
760	Business
5208	Business
9089	Politics
1107	Business
1742	Business
13805	Business
8514	Business
1877	Film
3423	Politics
9439	Film
4368	Technology
3923	Football
5860	Film
1315	Business
3406	Politics
10687	Business
2252	Politics
6486	Technology
12641	Film
12923	Film
13812	Technology
1553	Film
2421	Politics
9384	Film
4893	Football
1982	Film
8366	Business
8968	Technology
10601	Football
5923	Business
1753	Business
13944	Football
13146	Business
13704	Football
10475	Football
2669	Politics
8252	Business
2195	Film
13988	Politics
5526	Film
1487	Business
6721	Business
2497	Politics
134	Business
14369	Football
7422	Politics
11676	Football
15118	Football
9021	Politics
14894	Politics
13990	Business
7243	Football
3854	Business
8758	Business
8784	Politics
10743	Football
11370	Business
5487	Film
8621	Politics
1765	Business
9201	Business
15123	Politics
1871	Film
11401	Politics
12222	Technology
12767	Film
7841	Politics
10441	Football
11432	Politics
7817	Business
15070	Football
7239	Football
13467	Business
14708	Business
1702	Politics
2883	Business
3093	Business
5048	Football
9041	Business
8029	Business
13184	Football
543	Politics
12929	Politics
9222	Film
4763	Football
15293	Football
13624	Football
8676	Business
9661	Film
7311	Business
3413	Business
12636	Politics
7743	Business
5723	Film
8576	Politics
5793	Film
2822	Politics
9626	Film
15213	Football
4202	Technology
6566	Film
644	Technology
2779	Politics
394	Film
3671	Technology
6147	Football
6651	Business
13010	Film
127	Technology
204	Football
4403	Technology
6748	Business
10607	Football
2404	Politics
10218	Football
4657	Football
10836	Politics
6693	Business
4211	Technology
8012	Politics
9165	Film
1640	Film
2336	Politics
6930	Business
9632	Film
14089	Technology
10580	Football
5438	Technology
4541	Football
3047	Business
2038	Film
938	Business
8689	Politics
3569	Politics
8240	Business
10049	Politics
11519	Football
9291	Politics
6136	Football
5377	Technology
15031	Football
7503	Politics
7860	Politics
12352	Football
8980	Technology
10605	Football
13646	Football
1758	Business
8508	Business
11810	Football
3696	Business
8499	Politics
10126	Film
9534	Film
12846	Technology
7793	Politics
958	Business
11043	Football
5314	Technology
6999	Business
12861	Film
6525	Technology
9422	Business
4166	Technology
5794	Film
7930	Business
7486	Politics
10341	Business
8685	Business
6935	Film
6312	Football
6936	Politics
1544	Film
13200	Football
2225	Film
829	Politics
8459	Business
7443	Politics
6405	Film
13214	Football
3877	Football
5473	Film
6223	Football
8623	Politics
9125	Politics
13741	Football
47	Business
7697	Politics
5012	Football
11644	Football
1009	Politics
4111	Technology
2127	Film
5600	Film
4650	Football
2764	Politics
3001	Technology
921	Business
3766	Business
13756	Football
8466	Politics
11034	Football
4326	Technology
14062	Technology
11537	Football
11849	Football
11133	Politics
7547	Politics
4698	Football
5820	Film
3139	Business
15079	Football
8513	Business
15222	Football
14727	Technology
8797	Politics
9492	Film
5425	Technology
652	Business
304	Business
11416	Politics
2810	Business
12318	Football
5501	Film
14238	Politics
9227	Film
3811	Technology
7477	Politics
1405	Technology
3664	Technology
4701	Football
12541	Football
4198	Technology
4293	Technology
12520	Football
5145	Football
9670	Film
10874	Business
11724	Football
360	Film
10164	Film
13305	Football
590	Business
1791	Business
7393	Business
7275	Business
14759	Politics
13519	Football
6872	Business
1698	Politics
4580	Film
5568	Film
3700	Technology
5668	Film
11450	Politics
6823	Business
4511	Football
7639	Politics
15124	Politics
12227	Film
14565	Technology
5593	Film
12621	Politics
1567	Film
1167	Business
5899	Film
12044	Football
5	Business
726	Film
32	Business
8282	Business
11390	Politics
10810	Business
1731	Business
6348	Technology
2612	Politics
10445	Football
13855	Technology
5521	Film
1233	Politics
6410	Film
6464	Politics
3525	Politics
181	Technology
8266	Business
8233	Business
57	Business
14003	Football
7442	Politics
10044	Film
3838	Football
1467	Technology
13473	Film
14220	Politics
4164	Technology
15058	Film
2347	Politics
10292	Football
4013	Football
14214	Film
962	Business
14285	Business
681	Business
14675	Business
9712	Politics
6571	Film
13479	Film
7200	Business
13152	Technology
13409	Football
12681	Politics
12317	Football
2562	Technology
15102	Football
8081	Business
8531	Politics
11184	Politics
11130	Politics
9430	Politics
14839	Football
4062	Football
5373	Technology
13747	Football
5542	Film
12328	Football
5406	Technology
6879	Business
1439	Technology
12429	Football
4644	Football
318	Business
3031	Politics
1480	Technology
5098	Football
10144	Politics
4203	Technology
7751	Technology
1543	Film
7709	Politics
6237	Football
1872	Film
5238	Technology
341	Business
10515	Football
14729	Politics
7519	Politics
7302	Business
8693	Politics
13100	Film
5045	Football
793	Politics
8173	Business
4463	Football
8655	Business
13014	Film
927	Business
7255	Football
2489	Politics
4280	Technology
13382	Politics
8883	Technology
14538	Business
12986	Film
2162	Film
8892	Technology
8123	Business
7742	Politics
11016	Football
4489	Football
10553	Football
4068	Football
2836	Politics
10566	Football
13497	Film
9015	Politics
13930	Football
12930	Film
12544	Football
8364	Business
6649	Business
13683	Football
3192	Business
9922	Film
11726	Football
1745	Technology
4271	Technology
8024	Business
12943	Film
8602	Business
11241	Politics
4118	Business
14661	Business
1651	Film
7893	Politics
9788	Film
12628	Business
14275	Politics
478	Business
10393	Football
13373	Football
7190	Film
3459	Business
12611	Football
5846	Film
9440	Film
10398	Football
4731	Football
1101	Business
966	Politics
3087	Business
13330	Football
13842	Technology
14427	Football
4224	Technology
8275	Business
11596	Football
14901	Politics
6623	Politics
12684	Business
5774	Film
10932	Film
297	Politics
5198	Football
15128	Film
8756	Business
174	Business
506	Film
6164	Politics
336	Politics
7591	Business
13226	Football
13506	Football
15166	Film
11094	Business
9401	Film
402	Film
10823	Business
14993	Football
10801	Business
9687	Film
8362	Politics
4505	Football
11559	Football
6192	Technology
13154	Business
8897	Technology
10845	Politics
11158	Politics
14630	Politics
8051	Business
3679	Business
8536	Politics
5155	Football
15083	Football
5877	Film
14006	Football
5606	Film
1340	Business
6440	Politics
5776	Film
10417	Football
6090	Business
13090	Politics
905	Politics
3123	Business
13951	Technology
14060	Business
13389	Football
4145	Technology
11089	Business
6001	Football
3843	Football
10490	Football
14190	Film
6024	Business
9709	Film
10574	Football
12293	Football
8791	Politics
11584	Football
8686	Business
2439	Politics
5633	Film
12434	Football
8426	Politics
13981	Politics
2189	Politics
3763	Politics
1947	Film
9031	Politics
10388	Football
8572	Politics
5148	Football
3965	Business
12601	Politics
2606	Politics
10735	Football
4591	Football
6665	Business
9167	Film
2705	Politics
12119	Film
3492	Business
7850	Business
8856	Technology
8109	Politics
13198	Football
8025	Business
4584	Football
606	Business
9524	Film
13913	Business
2105	Business
6013	Business
14542	Business
14255	Politics
11469	Politics
10241	Business
14472	Technology
15187	Technology
4545	Football
7778	Politics
1971	Film
2879	Business
1276	Technology
14215	Film
12879	Film
1374	Technology
689	Technology
12040	Film
7284	Football
405	Film
3200	Business
12438	Football
13194	Football
35	Business
7695	Politics
161	Business
9977	Politics
12441	Football
3665	Technology
14535	Business
6439	Politics
12843	Film
1883	Film
3573	Politics
9641	Film
541	Business
10537	Football
13065	Film
11162	Politics
6603	Business
11798	Football
8935	Technology
11651	Football
14925	Football
5730	Film
12272	Football
1777	Business
12578	Politics
4565	Film
13234	Football
12238	Technology
14815	Film
10503	Football
9564	Politics
10533	Football
7642	Politics
4821	Football
7462	Politics
11157	Politics
11961	Football
14314	Business
10371	Football
1666	Politics
6072	Business
5802	Film
9844	Film
4248	Technology
6655	Business
4501	Football
11600	Football
1373	Film
11399	Politics
10163	Film
14511	Technology
766	Politics
5023	Football
12682	Politics
9500	Film
1719	Business
7989	Business
13486	Football
11988	Football
10394	Football
13830	Football
542	Business
11839	Football
700	Technology
3714	Politics
3934	Politics
50	Business
8520	Politics
4475	Football
11580	Football
4028	Football
7287	Business
2423	Politics
8098	Business
10589	Football
9230	Technology
5275	Technology
14656	Politics
12877	Film
5235	Technology
15011	Football
13632	Football
7568	Politics
5970	Business
11306	Business
10359	Football
1171	Business
11570	Football
6338	Football
10226	Football
11531	Football
8088	Politics
6220	Football
11455	Business
11572	Football
3887	Football
8259	Business
10775	Football
4663	Football
5182	Technology
2517	Politics
7618	Politics
2186	Film
11830	Football
10764	Football
1669	Politics
12493	Football
7269	Football
10536	Football
7617	Politics
11342	Politics
1707	Politics
14768	Film
7446	Politics
5303	Technology
14364	Football
13005	Film
8164	Business
10160	Technology
13892	Technology
9423	Film
7554	Politics
4053	Politics
8412	Business
4313	Technology
5510	Film
251	Football
10030	Business
11148	Business
5983	Business
11228	Politics
8239	Business
9746	Film
13496	Football
2174	Film
9695	Film
4585	Football
7574	Politics
13452	Football
3617	Technology
6150	Technology
10138	Film
5945	Politics
2850	Politics
2329	Politics
5193	Football
9785	Film
12255	Football
10913	Politics
4840	Football
15113	Football
6852	Business
7832	Politics
6361	Film
14173	Politics
8089	Politics
13103	Technology
14735	Politics
8654	Business
4995	Football
8543	Politics
3124	Business
14463	Technology
6021	Business
1588	Film
3458	Politics
15227	Football
5894	Film
1258	Politics
15015	Football
292	Business
5136	Football
10723	Business
5672	Film
6964	Technology
993	Business
9824	Politics
11232	Politics
4430	Football
13046	Film
3317	Politics
5429	Technology
9290	Film
10143	Football
2026	Film
4889	Football
537	Politics
1658	Politics
2521	Politics
12424	Football
11212	Politics
14561	Business
15140	Film
6469	Business
13746	Football
7372	Technology
7729	Politics
4252	Film
4218	Technology
4989	Football
14103	Politics
2871	Politics
2637	Politics
12176	Football
730	Business
3981	Business
6283	Football
1140	Business
4112	Business
138	Business
9562	Film
8979	Technology
12461	Football
7337	Technology
13566	Football
5318	Technology
15160	Film
3176	Business
6918	Business
1766	Business
14410	Football
9117	Technology
5678	Film
10332	Football
14111	Business
12711	Film
3088	Business
14009	Football
6504	Film
9514	Film
13825	Technology
955	Politics
11095	Business
5380	Technology
4647	Football
12269	Technology
13645	Football
1110	Business
8787	Business
1550	Film
3468	Politics
11265	Politics
2371	Politics
15153	Film
10007	Football
2697	Technology
1254	Politics
412	Film
10917	Politics
14461	Football
7796	Politics
6733	Business
14952	Football
1424	Technology
4029	Football
7549	Business
3798	Football
7247	Football
9891	Business
10242	Football
14611	Politics
14284	Business
459	Politics
2635	Politics
13343	Football
3070	Business
13308	Football
14726	Technology
5731	Film
281	Business
3765	Business
13787	Football
7969	Business
6408	Film
527	Politics
10680	Football
9566	Film
8478	Business
14717	Business
13344	Football
2219	Politics
11990	Football
7168	Film
12946	Film
9973	Politics
2975	Politics
6172	Politics
9278	Film
6094	Business
14406	Football
12391	Football
1173	Business
6438	Technology
12669	Film
1735	Film
6553	Film
137	Business
10967	Film
15297	Film
11420	Politics
3513	Politics
14151	Technology
11679	Football
14159	Politics
1724	Business
6862	Business
191	Technology
6113	Politics
1131	Business
4799	Football
5286	Technology
5280	Technology
209	Business
14824	Business
14688	Business
11196	Politics
12208	Football
4878	Football
4586	Football
7516	Politics
12608	Football
5263	Technology
8722	Politics
13012	Film
10360	Football
12261	Football
10473	Football
11044	Football
4009	Politics
13098	Film
13597	Football
4000	Football
5743	Film
4814	Football
103	Business
6944	Film
9023	Technology
12465	Football
4265	Technology
10283	Politics
10468	Football
6904	Film
14005	Football
4708	Football
12569	Football
10583	Technology
3319	Politics
9421	Film
10682	Football
7237	Film
3199	Business
11426	Politics
12727	Film
5505	Technology
2474	Politics
8038	Business
937	Business
3960	Business
215	Business
4695	Football
7711	Politics
11738	Football
9154	Film
12281	Technology
6956	Politics
4740	Football
7128	Technology
14829	Football
2516	Politics
4278	Technology
8670	Business
4656	Football
11621	Football
14269	Business
13819	Technology
4911	Football
11660	Football
2495	Politics
3118	Business
5135	Football
6540	Film
13840	Technology
12194	Football
2584	Film
4073	Football
15329	Film
307	Business
8975	Technology
4993	Football
7756	Politics
7415	Business
6933	Politics
6293	Football
6122	Technology
2005	Film
10396	Football
1127	Business
5685	Film
2519	Politics
51	Business
9916	Technology
8270	Business
1079	Business
13719	Football
4074	Football
3972	Football
8256	Business
6754	Business
6839	Business
7441	Business
9429	Politics
13658	Football
7580	Politics
9123	Politics
2780	Politics
10821	Business
13335	Football
12746	Film
11062	Business
4509	Football
1627	Film
6934	Film
14394	Technology
12028	Film
14569	Football
3267	Business
4841	Football
7034	Business
6328	Football
8135	Politics
7257	Football
2672	Politics
3598	Technology
4183	Technology
13968	Football
11597	Football
9306	Politics
1445	Technology
14519	Politics
9893	Business
14793	Politics
13079	Film
13602	Football
261	Football
5167	Football
3460	Business
13999	Politics
7505	Technology
13069	Business
90	Business
13490	Business
2534	Politics
7193	Technology
11965	Football
5690	Film
6420	Business
1380	Technology
3526	Politics
622	Politics
6502	Film
59	Business
8396	Politics
850	Business
14244	Politics
658	Technology
7138	Film
8517	Business
2664	Politics
4622	Football
10368	Football
4960	Football
4190	Technology
4558	Football
8507	Business
10317	Football
3400	Politics
648	Technology
383	Technology
2586	Film
9077	Politics
9557	Politics
11425	Politics
8128	Politics
14158	Technology
12870	Film
11176	Business
5416	Technology
1999	Film
5909	Film
11522	Football
1444	Technology
8954	Technology
7447	Film
7487	Politics
3548	Politics
2234	Film
13906	Politics
6799	Business
12193	Film
11620	Football
12025	Football
6570	Technology
8411	Business
11107	Business
7664	Politics
7159	Technology
6795	Business
14798	Film
246	Football
2648	Politics
3757	Business
14298	Business
12432	Football
5468	Politics
280	Politics
10500	Football
12860	Film
14330	Politics
11127	Politics
1549	Film
1514	Film
1814	Film
4364	Technology
3402	Business
452	Business
11053	Politics
8527	Politics
6890	Business
14930	Football
6855	Business
1385	Technology
3338	Politics
12239	Technology
9025	Politics
14441	Football
8849	Politics
10581	Football
4629	Football
3691	Technology
9182	Politics
15135	Film
3773	Technology
13854	Technology
10691	Business
6813	Business
74	Technology
5726	Film
13585	Football
14808	Politics
7523	Politics
14437	Football
1244	Politics
3036	Business
6478	Football
11206	Politics
10330	Football
11012	Football
6891	Technology
7066	Business
924	Business
3658	Technology
10903	Politics
2276	Politics
12199	Football
12217	Football
1418	Technology
7307	Business
14224	Politics
6928	Business
8030	Business
8717	Business
373	Technology
9745	Politics
15032	Film
3685	Technology
8229	Business
11557	Football
6940	Business
2709	Politics
11553	Football
4718	Football
10841	Politics
8253	Business
8345	Politics
2881	Politics
2654	Politics
13110	Film
10495	Football
12077	Film
2333	Politics
365	Technology
5785	Film
3466	Business
11202	Business
10888	Business
1976	Film
6385	Film
15277	Business
13881	Business
10039	Film
8794	Politics
13405	Football
3422	Politics
14700	Business
5066	Football
2365	Politics
918	Business
7578	Politics
5217	Business
11922	Football
12936	Film
11242	Politics
5121	Football
13177	Football
11871	Football
7616	Politics
8985	Technology
11182	Politics
10320	Football
3595	Technology
9428	Politics
8003	Business
12471	Football
1979	Film
12010	Football
11517	Football
13293	Football
5750	Film
11775	Football
11102	Business
7115	Technology
12819	Film
14121	Business
13368	Football
3491	Business
7043	Business
3346	Business
11366	Politics
409	Film
3222	Business
3451	Business
13995	Football
2459	Politics
2619	Politics
5540	Film
10346	Politics
5653	Film
2208	Film
7389	Technology
4149	Technology
6218	Football
1944	Technology
7070	Technology
9118	Business
7782	Technology
5020	Football
14107	Politics
9982	Politics
15036	Film
14669	Politics
11772	Football
3930	Politics
1095	Business
4234	Technology
10513	Football
5404	Film
6345	Business
14536	Business
12840	Politics
14642	Business
8653	Business
8434	Business
8393	Politics
7150	Politics
15172	Politics
14356	Politics
13547	Football
12978	Film
5454	Technology
12987	Film
10916	Technology
8854	Technology
7148	Politics
501	Politics
8843	Politics
2139	Film
9696	Film
8402	Football
13104	Film
13884	Technology
1082	Business
3505	Business
13493	Football
14502	Business
1452	Business
461	Politics
3982	Football
3475	Business
6374	Film
13976	Football
12532	Football
11563	Football
8846	Politics
301	Politics
3508	Business
7233	Football
8244	Business
2792	Politics
13093	Film
9383	Technology
7592	Politics
12196	Football
7229	Film
4599	Football
7285	Football
7129	Technology
683	Technology
487	Politics
8913	Technology
10180	Politics
1849	Business
11209	Politics
97	Business
5328	Technology
6670	Business
14065	Technology
6894	Business
8033	Politics
10718	Football
7201	Business
3797	Football
6043	Business
9726	Film
7122	Technology
15030	Football
12107	Film
15300	Football
482	Technology
13318	Football
4136	Technology
1802	Film
11084	Business
3067	Business
2227	Film
3138	Business
9571	Film
5857	Film
11281	Politics
14723	Politics
6042	Business
4034	Football
9627	Film
1505	Film
12454	Football
3038	Business
4275	Technology
9461	Film
2740	Politics
3879	Technology
6161	Film
3059	Film
9128	Politics
483	Technology
975	Politics
6295	Football
10523	Football
736	Technology
7827	Politics
353	Film
3202	Business
266	Football
450	Technology
6247	Technology
864	Politics
4965	Football
6123	Business
1827	Film
5111	Football
14890	Politics
15219	Football
13598	Football
3829	Football
12365	Football
6281	Football
9876	Business
7265	Business
9286	Politics
9690	Film
14150	Technology
2650	Politics
6704	Business
10912	Film
12605	Politics
1092	Business
11666	Football
7120	Politics
3933	Football
3157	Business
2589	Technology
12009	Football
8461	Film
2014	Film
11870	Football
8652	Politics
9549	Film
5026	Football
1298	Technology
4850	Football
2676	Politics
12298	Football
9815	Business
12368	Football
1621	Film
4317	Technology
777	Politics
12373	Football
10092	Film
1629	Film
13270	Football
12015	Football
6089	Business
6098	Business
6866	Business
9484	Film
1673	Politics
13232	Football
7913	Business
12058	Film
11556	Football
11868	Football
2067	Film
2073	Politics
8184	Business
6241	Business
1288	Technology
12243	Business
15314	Football
10767	Football
13816	Technology
5199	Football
2201	Film
2243	Politics
12739	Film
4298	Technology
14816	Film
2087	Politics
2435	Politics
5383	Technology
312	Business
10763	Football
3512	Politics
6142	Technology
14767	Film
2809	Politics
11247	Politics
10168	Film
3936	Football
15095	Football
7691	Politics
14628	Politics
12446	Football
7489	Politics
12	Technology
14638	Business
12478	Football
8093	Business
11997	Football
6492	Film
13972	Football
13759	Football
9653	Film
1260	Politics
11423	Business
3908	Football
11964	Football
12022	Football
11327	Politics
13742	Football
784	Business
6512	Film
4988	Football
192	Technology
15307	Football
2109	Film
9704	Film
8673	Business
4336	Technology
1170	Business
3049	Film
5093	Football
12825	Film
4445	Football
5285	Technology
11030	Football
11349	Politics
7249	Football
7343	Technology
9289	Film
2784	Politics
1327	Business
8819	Technology
3861	Business
2890	Business
5257	Business
3947	Business
7736	Politics
7021	Business
4410	Technology
2209	Politics
11437	Politics
102	Business
6985	Technology
9133	Business
5249	Technology
2238	Politics
13470	Football
11313	Politics
5854	Film
11311	Politics
9881	Politics
5864	Film
7040	Technology
7261	Football
13878	Technology
9103	Politics
12093	Technology
1512	Film
11167	Politics
10529	Football
2409	Politics
10243	Football
1266	Politics
1699	Politics
6433	Football
11860	Football
2183	Film
9126	Business
4720	Football
14337	Business
13734	Football
13035	Business
11011	Football
350	Film
8042	Business
737	Technology
15171	Film
866	Politics
1325	Politics
7113	Technology
2029	Film
1214	Business
7605	Politics
7970	Business
10595	Football
14880	Politics
9027	Politics
8137	Politics
6015	Business
4084	Football
160	Technology
5859	Film
5363	Technology
12311	Football
1164	Business
2529	Politics
1122	Business
9473	Film
13909	Technology
5979	Business
14615	Politics
8848	Politics
15115	Football
420	Film
8942	Film
7191	Technology
5349	Technology
290	Politics
2725	Business
9866	Business
4905	Football
8349	Business
11936	Football
8204	Business
13651	Football
6565	Film
4875	Football
12023	Football
780	Business
8169	Business
9692	Film
12637	Politics
10054	Film
14696	Business
2013	Film
12645	Film
6242	Business
9301	Politics
10127	Film
10602	Football
9234	Technology
5567	Film
12781	Film
13900	Business
7908	Politics
14457	Football
11088	Business
7406	Business
11957	Football
14556	Technology
15084	Football
6202	Technology
5113	Football
7546	Politics
1528	Technology
12355	Business
7752	Football
13513	Football
14170	Film
14601	Business
6867	Technology
7875	Business
12672	Film
5921	Business
11806	Football
2950	Business
12436	Football
3080	Business
13361	Football
13328	Football
11773	Football
10145	Film
3378	Business
3799	Technology
14336	Business
5459	Film
4627	Football
5014	Football
3060	Business
6684	Business
14192	Film
2160	Politics
6564	Film
5015	Football
4886	Football
13229	Football
9540	Business
7747	Politics
8314	Business
13252	Football
6314	Football
9743	Film
8279	Business
7399	Politics
371	Technology
646	Technology
9076	Politics
9744	Film
4526	Football
1224	Business
3660	Technology
388	Film
2418	Politics
7807	Politics
2974	Technology
5139	Football
13040	Film
3971	Football
1854	Film
6736	Business
6006	Business
7870	Business
7210	Business
14234	Politics
1415	Technology
521	Politics
259	Football
14513	Business
13413	Politics
874	Politics
7854	Politics
14467	Business
13106	Technology
2730	Business
1710	Business
11049	Film
6496	Film
4104	Business
847	Technology
8327	Business
2465	Politics
11982	Football
4152	Technology
15069	Football
12357	Football
12728	Film
1838	Film
9613	Film
10090	Film
1683	Politics
5578	Film
1460	Business
4081	Football
5089	Football
2801	Politics
4182	Technology
570	Politics
9812	Technology
424	Film
8079	Business
2165	Film
8097	Business
11637	Football
2608	Politics
1483	Technology
6417	Business
13021	Film
13874	Technology
5809	Film
15111	Film
718	Business
729	Business
3454	Business
8565	Politics
12054	Film
10944	Film
11781	Football
5069	Football
10838	Politics
15130	Film
9941	Politics
5925	Business
11090	Business
11861	Football
3486	Politics
5277	Business
3388	Politics
12655	Film
10747	Football
123	Technology
3560	Politics
14142	Politics
7087	Technology
5883	Film
13499	Football
2901	Film
9604	Film
1263	Technology
7235	Business
